CustomerID,CustomerName,City,State,CustomerType,Email
674,Mane LLC,Aizawl,Manipur,Corporate,kalesachi@example.net
675,Savant-Mani,Khandwa,Telangana,Wholesale,ldewan@example.net
676,Dhawan and Sons,Fatehpur,West Bengal,Wholesale,dominic96@example.org
677,Rout Ltd,Vijayanagaram,Goa,Wholesale,mdevan@example.org
678,Mann-Swaminathan,Barasat,Uttarakhand,Retail,wakeeta87@example.org
679,Agate and Sons,Dewas,Rajasthan,Corporate,pdash@example.net
680,Sahni-Gola,Sambalpur,Andhra Pradesh,Wholesale,malhotrawaida@example.org
681,"Pathak, Srivastava and Sarin",Fatehpur,Tamil Nadu,Corporate,prakashyauvani@example.net
682,"Badal, Lad and Gaba",Ulhasnagar,Karnataka,Wholesale,wdeshmukh@example.org
683,Mahajan LLC,Raurkela Industrial Township,Arunachal Pradesh,Corporate,bishakha81@example.net
684,Goswami Inc,Tinsukia,Karnataka,Retail,charvi45@example.org
685,"Pandey, Dhawan and Arya",Kadapa,Jharkhand,Wholesale,vedhika65@example.org
686,Kamdar and Sons,Maheshtala,Uttar Pradesh,Wholesale,sahnitriveni@example.org
687,Deep Inc,Karnal,Jharkhand,Retail,liam79@example.net
688,Gera-Modi,Kochi,Haryana,Corporate,luckykaran@example.com
689,Kadakia and Sons,Khandwa,Tamil Nadu,Wholesale,brahmbhattanirudh@example.com
690,Basak-Hegde,Patna,Uttar Pradesh,Retail,singhjagat@example.com
691,Bhatti LLC,Jalandhar,Uttar Pradesh,Wholesale,jharyan@example.org
692,"Panchal, Balakrishnan and Chana",Alwar,Odisha,Wholesale,indira28@example.net
693,"Khurana, Tiwari and Bir",Adoni,Tripura,Wholesale,wadhwateerth@example.net
694,Manda and Sons,Navi Mumbai,Gujarat,Corporate,speri@example.net
695,Sarraf Ltd,Bokaro,Uttarakhand,Retail,ladli63@example.net
696,Reddy Inc,Amravati,Manipur,Retail,venkateshlaban@example.com
697,Mani-Baria,Khammam,Meghalaya,Retail,rajanbhanumati@example.com
698,"Muni, Sawhney and Kara",Ramagundam,West Bengal,Retail,egulati@example.com
699,"Pillai, Gola and Arya",Vasai-Virar,Madhya Pradesh,Wholesale,qvirk@example.net
700,Dar and Sons,Rewa,Tamil Nadu,Corporate,gangulydhruv@example.com
701,Nigam and Sons,Bhilai,Haryana,Retail,rtata@example.net
702,"Mahajan, Ratta and Parekh",Madanapalle,Madhya Pradesh,Corporate,rvaidya@example.org
703,Chokshi-Das,Unnao,Meghalaya,Retail,krishbalan@example.org
704,"Bera, Bir and Tara",Mangalore,Madhya Pradesh,Retail,michael49@example.net
705,Bose Ltd,Kirari Suleman Nagar,Gujarat,Wholesale,widisha78@example.com
706,"Oza, Zachariah and Badami",Chinsurah,Bihar,Wholesale,usengupta@example.com
707,Sharaf-Banik,Belgaum,Nagaland,Wholesale,nitesh76@example.org
708,Ramachandran-Sura,Jehanabad,Sikkim,Corporate,kzacharia@example.com
709,Dugar-Toor,Katni,Himachal Pradesh,Wholesale,npurohit@example.net
710,Mane-Nagi,Bhopal,Odisha,Wholesale,davejeevika@example.com
711,"Bala, Om and Rai",Haldia,Kerala,Retail,nisha50@example.net
712,Kota and Sons,Guntakal,Assam,Retail,modyishwar@example.com
713,Bahri PLC,Agra,Manipur,Wholesale,avarma@example.com
714,Singh PLC,Ratlam,Madhya Pradesh,Wholesale,knaidu@example.org
715,Chaudhry-Jha,Mehsana,Mizoram,Corporate,ojas94@example.com
716,Jaggi-Taneja,Jorhat,Gujarat,Corporate,alka04@example.net
717,Kara-Chanda,Guntakal,Karnataka,Retail,ekalinga98@example.com
718,Kadakia-Palan,Barasat,Mizoram,Corporate,rachita85@example.org
719,Ratti-Krishnamurthy,Motihari,Goa,Wholesale,vartyrachit@example.net
720,Kala-Sibal,Katihar,Uttar Pradesh,Wholesale,hbhasin@example.org
721,Shere-Divan,Saharanpur,Telangana,Retail,radhika65@example.org
722,"Jani, Sachar and Loke",Nanded,Himachal Pradesh,Wholesale,nidrakhare@example.org
723,Handa Inc,Tirupati,Manipur,Wholesale,bsarin@example.net
724,Jaggi and Sons,Bhavnagar,Andhra Pradesh,Wholesale,arunima82@example.net
725,Sunder Inc,Gwalior,Karnataka,Wholesale,devansh65@example.net
726,"Chana, Ranganathan and Dey",Gorakhpur,Odisha,Corporate,vigzayan@example.com
727,Khanna PLC,Satara,Karnataka,Corporate,bkeer@example.org
728,Chhabra and Sons,Panipat,Manipur,Corporate,lkumar@example.org
729,Walla-Prasad,Ratlam,Nagaland,Corporate,rsoman@example.org
730,Dhillon-Patil,Arrah,Uttarakhand,Corporate,ansh90@example.net
731,"Bhagat, Khatri and Kulkarni",Tirupati,Rajasthan,Retail,jairaj83@example.com
732,Anand-Ramaswamy,Barasat,Assam,Wholesale,chamelikade@example.org
733,Nadig-Ray,Panipat,West Bengal,Retail,swamyurishilla@example.net
734,Natarajan-Sami,Nanded,Tamil Nadu,Wholesale,yashawini15@example.com
735,"Narain, Setty and Bala",Udaipur,Rajasthan,Wholesale,adeshpande@example.com
736,Mody LLC,Bhubaneswar,Goa,Wholesale,zaitrade@example.net
737,"Roy, Nagarajan and Seth",Guntur,Himachal Pradesh,Retail,falakmanda@example.org
738,Sachdeva LLC,Singrauli,Madhya Pradesh,Wholesale,anshbajaj@example.net
739,"Karnik, Chakraborty and Shere",Firozabad,Tamil Nadu,Wholesale,chandranrattan@example.net
740,Lad-Dixit,Arrah,Goa,Corporate,atwalradhika@example.com
741,"Talwar, Dani and Kapur",Jhansi,West Bengal,Corporate,bhavna76@example.org
742,Jhaveri-Kale,Maheshtala,Maharashtra,Wholesale,nilimadhingra@example.org
743,Lala-Keer,Kulti,Kerala,Corporate,achada@example.com
744,Naik Ltd,Rajpur Sonarpur,Tamil Nadu,Retail,vsampath@example.net
745,Bora-Chandran,Faridabad,Karnataka,Wholesale,urishillapandya@example.net
746,"Bath, Ahluwalia and Kulkarni",Barasat,Madhya Pradesh,Retail,kevin80@example.net
747,Lad and Sons,Sonipat,Manipur,Corporate,gauravnadig@example.net
748,"Sant, Dhar and Lad",Satara,Arunachal Pradesh,Corporate,xalakmand@example.net
749,Sani-Mandal,Pudukkottai,Uttarakhand,Retail,zansi56@example.org
750,Swamy-Dora,Meerut,Gujarat,Wholesale,chaturakarpe@example.org
751,Singhal LLC,Bhind,Maharashtra,Corporate,talwarbanjeet@example.com
752,Sundaram-Shankar,Gorakhpur,West Bengal,Corporate,jatinpalla@example.org
753,Mander and Sons,Danapur,Uttarakhand,Corporate,simon90@example.net
754,"Gole, Saha and Bose",Panchkula,Sikkim,Retail,narasimhanatharv@example.com
755,"Dara, Ramesh and Prakash",North Dumdum,Chhattisgarh,Retail,bumbtriveni@example.net
756,"Srinivasan, Setty and Luthra",Ozhukarai,Arunachal Pradesh,Corporate,unair@example.net
757,"Dayal, Kakar and Bava",North Dumdum,Uttar Pradesh,Wholesale,boballakshmi@example.org
758,Kumer-Gokhale,Silchar,Assam,Retail,joshinicholas@example.com
759,Mane-Dube,Bihar Sharif,Meghalaya,Wholesale,rmukherjee@example.net
760,Parmer Ltd,Arrah,Mizoram,Retail,vrishtisehgal@example.com
761,Loyal-Sampath,Bhusawal,Uttar Pradesh,Retail,quincy66@example.org
762,Varghese LLC,Rajahmundry,Rajasthan,Wholesale,warhivyas@example.net
763,"Vohra, Chacko and Mannan",Junagadh,Assam,Wholesale,jmital@example.org
764,"Mital, Kothari and Virk",Sagar,Odisha,Wholesale,bosechakradev@example.net
765,Uppal Group,Bareilly,Manipur,Retail,isha49@example.org
766,"Babu, Comar and Shere",South Dumdum,Uttarakhand,Wholesale,fbath@example.com
767,"Mishra, Murthy and Sha",Bilaspur,Karnataka,Wholesale,siddharthgoyal@example.org
768,"Lad, Cherian and Saraf",Kolkata,Madhya Pradesh,Wholesale,aryaonveer@example.net
769,Sharma-Ravel,Avadi,Punjab,Wholesale,megha41@example.org
770,Atwal and Sons,Pune,Tamil Nadu,Wholesale,avikadakia@example.com
771,"Dhillon, Khurana and Sarin",Chandigarh,Jharkhand,Wholesale,edivan@example.com
772,Dada and Sons,Raiganj,Meghalaya,Wholesale,cbahri@example.net
773,Jaggi LLC,Faridabad,Karnataka,Retail,chauhanrachana@example.com
774,Mannan-Bansal,Silchar,Meghalaya,Wholesale,tkata@example.org
775,"Bahl, Sami and Mutti",Agartala,Rajasthan,Retail,hsolanki@example.com
776,"Palan, Sen and Sarin",Nanded,Jharkhand,Corporate,upasnapadmanabhan@example.com
777,Tripathi and Sons,Madanapalle,West Bengal,Corporate,sdeep@example.net
778,"Ramakrishnan, Saha and Parsa",Nanded,Punjab,Retail,barkhachadha@example.net
779,Dayal-Ghose,Sangli-Miraj & Kupwad,Punjab,Wholesale,ychaudhuri@example.com
780,Mitter-Keer,Proddatur,Arunachal Pradesh,Retail,parmeradvika@example.com
781,"Dutt, Ghosh and Thakur",Rajkot,Karnataka,Corporate,ncomar@example.org
782,Kapur Group,Mau,Uttar Pradesh,Retail,chakradhar84@example.org
783,"Varma, Chawla and Bedi",Berhampore,Uttarakhand,Corporate,cherianharsh@example.net
784,Tripathi Inc,Kochi,West Bengal,Retail,janakidugar@example.net
785,Sathe-Toor,Navi Mumbai,Chhattisgarh,Retail,gaurika21@example.org
786,Sagar-Ahuja,Bhalswa Jahangir Pur,Karnataka,Retail,yashasvi21@example.com
787,Sachdeva-Patel,Saharanpur,Tripura,Retail,ikari@example.com
788,Rout-Shanker,Ludhiana,Manipur,Retail,advaithvarughese@example.org
789,Nigam LLC,Dehradun,Maharashtra,Corporate,ramaswamybalhaar@example.net
790,"Dora, Bhardwaj and Venkatesh",Gurgaon,Madhya Pradesh,Retail,dipta50@example.com
791,"Din, Raval and Sehgal",Tinsukia,Punjab,Retail,zpai@example.net
792,Hora-Mitra,Vadodara,Nagaland,Retail,madhavi28@example.net
793,Kala-Chander,Saharsa,Karnataka,Wholesale,arinbala@example.net
794,"Kuruvilla, Khurana and Modi",Dibrugarh,Bihar,Corporate,pradhanaashi@example.net
795,"Pandya, Dasgupta and Batta",Sultan Pur Majra,Jharkhand,Retail,settyharinakshi@example.org
796,"Walla, Kaur and Palla",Anantapuram,Sikkim,Corporate,krishnavenkatesh@example.net
797,Cheema LLC,Karimnagar,Manipur,Retail,dinpavani@example.com
798,Chanda Inc,Bikaner,Meghalaya,Wholesale,sanayabrahmbhatt@example.com
799,"Vora, Rau and Venkataraman",Bilaspur,Odisha,Corporate,csampath@example.net
800,Saha-Gaba,Dibrugarh,Chhattisgarh,Wholesale,ishankar@example.net
801,"Wadhwa, Dalal and Kala",Bhalswa Jahangir Pur,Arunachal Pradesh,Wholesale,kaladani@example.net
802,Choudhary-Dara,Aurangabad,Jharkhand,Retail,virkmichael@example.org
803,Mody-Prasad,Durg,Meghalaya,Corporate,dharlucky@example.net
804,Bava-Mody,Thrissur,Goa,Corporate,hagate@example.net
805,Bir-Basu,Ongole,Odisha,Corporate,sneha56@example.com
806,"Deo, Devi and Thaman",Hospet,Sikkim,Corporate,udixit@example.com
807,Rout Group,Tenali,Karnataka,Retail,savantarunima@example.net
808,Gandhi Ltd,Aurangabad,Rajasthan,Retail,jatin81@example.org
809,"Bera, Vig and Gulati",Ambala,Andhra Pradesh,Wholesale,walipranit@example.org
810,Jha-Korpal,Guwahati,Uttar Pradesh,Retail,neelima90@example.com
811,Oak Group,Vijayanagaram,Andhra Pradesh,Corporate,lavanya41@example.org
812,Ganguly LLC,South Dumdum,Himachal Pradesh,Retail,dubedamyanti@example.com
813,"Gara, Bhargava and Nanda",Indore,Tamil Nadu,Wholesale,misramadhavi@example.org
814,Dhar-Sachar,Rampur,Madhya Pradesh,Corporate,bensamaksh@example.org
815,"Khalsa, Tailor and Trivedi",Raipur,Himachal Pradesh,Corporate,nadkarniucchal@example.net
816,Bhatti-Sule,Vellore,Rajasthan,Wholesale,anirudhluthra@example.net
817,"Chaudhuri, Koshy and Dass",Tezpur,Maharashtra,Wholesale,ochacko@example.net
818,Dhar LLC,Sambalpur,Nagaland,Corporate,cseth@example.org
819,Mann-Ganesh,Allahabad,Meghalaya,Retail,zashil65@example.net
820,Uppal LLC,Nanded,Telangana,Retail,mitalgaurav@example.com
821,"Das, Dey and Mammen",Bhagalpur,Punjab,Corporate,hema47@example.com
822,Nagy LLC,Jaunpur,Punjab,Corporate,amol20@example.net
823,Agrawal-Andra,Haridwar,Nagaland,Corporate,iramaswamy@example.org
824,"Brahmbhatt, Yohannan and Balasubramanian",Amravati,Kerala,Retail,yparmar@example.org
825,"Anand, Dash and Shere",Nellore,Manipur,Retail,kantanmol@example.com
826,"Parmar, Handa and Chana",Korba,Haryana,Corporate,cpatil@example.com
827,Kadakia-Amble,Tenali,Bihar,Wholesale,xiti72@example.net
828,Gill Inc,Amritsar,Chhattisgarh,Corporate,vedant84@example.org
829,"Bajaj, Walia and Krishnan",Delhi,Maharashtra,Corporate,naidurachana@example.com
830,Dara-Vasa,Shimla,Kerala,Retail,kapurchampak@example.com
831,Walia-Sen,Kolkata,Madhya Pradesh,Corporate,gaurikabumb@example.net
832,Kara Ltd,Aurangabad,Haryana,Retail,niteshnarayan@example.com
833,Chatterjee Inc,Bhiwani,Uttar Pradesh,Wholesale,nattzashil@example.org
834,Solanki and Sons,Meerut,Uttarakhand,Corporate,zinal31@example.net
835,"Sarna, Chandran and Sekhon",Guwahati,Arunachal Pradesh,Wholesale,purohitdhriti@example.net
836,Datta Inc,Pimpri-Chinchwad,Jharkhand,Corporate,gbhatti@example.net
837,Ben LLC,Rewa,Bihar,Wholesale,mkaul@example.net
838,"Anne, Setty and Rajagopalan",Haldia,Punjab,Retail,noriatharv@example.com
839,"Narasimhan, Hans and Chokshi",Ahmedabad,Punjab,Corporate,harijonathan@example.net
840,"Kunda, Pant and Sama",Udupi,Manipur,Corporate,xavierdevan@example.org
841,Datta LLC,Anand,Rajasthan,Wholesale,deepa98@example.org
842,Singh LLC,Jalna,Kerala,Retail,vasamaanav@example.org
843,Tripathi PLC,Bhusawal,Kerala,Wholesale,saijaggi@example.org
844,Gulati-Soni,Ghaziabad,Tamil Nadu,Wholesale,gautami94@example.com
845,Gaba-Cheema,Kalyan-Dombivli,Meghalaya,Retail,aarushkapoor@example.net
846,Shukla PLC,Mathura,Meghalaya,Wholesale,keya36@example.org
847,Patil Inc,Secunderabad,Andhra Pradesh,Wholesale,dharbina@example.com
848,Parsa Inc,Davanagere,Gujarat,Corporate,owen34@example.net
849,Nori PLC,Mangalore,Gujarat,Wholesale,godaadweta@example.org
850,Devan Group,Sonipat,Gujarat,Corporate,tanmayi35@example.com
851,"Garg, Vyas and Saraf",Kochi,Chhattisgarh,Retail,ranveerhanda@example.net
852,Prasad-Nadkarni,Sambalpur,Arunachal Pradesh,Wholesale,chaitalydixit@example.com
853,Bera Ltd,Cuttack,West Bengal,Retail,ukadakia@example.org
854,Bhattacharyya-Ganesh,Danapur,Kerala,Corporate,dvenkataraman@example.org
855,Prakash-Vora,Shimla,Meghalaya,Corporate,nandini90@example.org
856,Jain Group,Tenali,Gujarat,Corporate,pavani69@example.org
857,Kumar-Chad,Guwahati,Jharkhand,Wholesale,wvenkataraman@example.org
858,"Barman, Shroff and Vala",Purnia,Manipur,Corporate,asankaran@example.com
859,Nadig-Mahajan,Nagpur,Goa,Corporate,qkaur@example.net
860,Parmer Inc,Orai,Mizoram,Wholesale,malhotravedant@example.org
861,Bora LLC,Bongaigaon,Gujarat,Wholesale,ronith54@example.com
862,"Maharaj, Halder and Devi",Bangalore,Tripura,Wholesale,baghyawati56@example.com
863,"Arora, Sodhi and Vala",Sikar,Haryana,Corporate,shauryasom@example.org
864,"Sidhu, Shenoy and Oak",Satara,West Bengal,Corporate,pushtisahni@example.org
865,Sengupta-Balan,Kolhapur,Odisha,Wholesale,dalajaandra@example.com
866,"Pant, Nori and Kar",Khandwa,Sikkim,Wholesale,tyogi@example.com
867,"Bajaj, Balay and Dewan",Bathinda,Odisha,Retail,nraj@example.com
868,Warrior Group,Fatehpur,Bihar,Retail,siya41@example.org
869,Goel Inc,Indore,Goa,Wholesale,ekarajraju@example.com
870,Kaul LLC,Malda,Arunachal Pradesh,Wholesale,zarna02@example.com
871,Raman-Dugar,Bikaner,Nagaland,Retail,vsridhar@example.org
872,Jhaveri-De,Tirupati,Maharashtra,Wholesale,mdutt@example.net
873,Jain-Thakkar,Bally,Gujarat,Corporate,dharsanaya@example.org
874,Koshy-Vora,Jehanabad,Meghalaya,Corporate,kshere@example.org
875,"Chand, Mani and Shan",Bihar Sharif,Madhya Pradesh,Corporate,ojasvikrish@example.org
876,"Sankaran, Shankar and Rajagopalan",Jehanabad,Bihar,Wholesale,pbassi@example.org
877,Yogi-Manne,Bellary,Meghalaya,Wholesale,xdara@example.org
878,Thaman LLC,Hospet,Goa,Retail,sarthak80@example.com
879,Bora Ltd,Eluru,Karnataka,Wholesale,zhayer@example.org
880,Krishna Inc,Khammam,Sikkim,Wholesale,dsundaram@example.org
881,Kibe Ltd,Kolhapur,Meghalaya,Retail,neel20@example.net
882,Goel LLC,Deoghar,Telangana,Wholesale,eganguly@example.net
883,Mahajan and Sons,Secunderabad,Goa,Retail,bakhshiwalia@example.org
884,Batta-Virk,Pali,Tamil Nadu,Wholesale,sachi09@example.org
885,Purohit and Sons,Dindigul,Haryana,Wholesale,gavinbabu@example.com
886,Atwal LLC,Rajkot,Haryana,Wholesale,ganesholiver@example.org
887,Vala-Chokshi,North Dumdum,Nagaland,Wholesale,sarthakrana@example.com
888,Kata and Sons,Raurkela Industrial Township,Karnataka,Corporate,alexanderratti@example.net
889,Arora-Ramachandran,Berhampore,Haryana,Corporate,mallickjyoti@example.org
890,Kamdar Group,Khora ,Meghalaya,Wholesale,yadavonveer@example.com
891,Nair Ltd,Guntur,Karnataka,Corporate,eeshasubramaniam@example.org
892,Badami-Sen,Sasaram,Rajasthan,Retail,yahviarya@example.org
893,Dash LLC,Haldia,Tripura,Corporate,fariqbhasin@example.org
894,Tara-Minhas,Saharanpur,Madhya Pradesh,Retail,baljiwankhanna@example.net
895,"Sawhney, Narasimhan and Desai",Ratlam,Rajasthan,Retail,vermaoeshi@example.net
896,Bajwa-Karnik,Tiruvottiyur,Haryana,Retail,chaturakothari@example.net
897,"Kapadia, Raj and Verma",South Dumdum,Manipur,Corporate,bhattacharyyavyanjana@example.org
898,Ben Ltd,Kurnool,Chhattisgarh,Wholesale,ghosesamarth@example.org
899,"Brar, Sandhu and Sibal",Dehradun,Telangana,Wholesale,yashsamra@example.org
900,"Kothari, Mitter and Mangal",Panihati,Himachal Pradesh,Corporate,xbuch@example.com
901,Ganesh-Sinha,Bhusawal,Mizoram,Retail,ydugal@example.com
902,Raj Group,Dewas,Punjab,Corporate,parthkurian@example.com
903,Mohan-Setty,Gandhinagar,Nagaland,Wholesale,vbora@example.org
904,"Singh, Hayre and Dubey",Kolkata,Andhra Pradesh,Corporate,vyanjana66@example.com
905,"Prakash, Rajagopalan and Suri",Giridih,Assam,Corporate,hbarad@example.com
906,"Gaba, Hari and Sarin",Karnal,Mizoram,Wholesale,spillay@example.org
907,"Rajan, Samra and Koshy",Morena,Arunachal Pradesh,Wholesale,ayaan24@example.net
908,Din-Kumar,Madanapalle,Odisha,Retail,advikdada@example.org
909,"Rajagopalan, Rao and Buch",Bhusawal,Goa,Retail,skrishnan@example.com
910,"Walia, Raja and Morar",Hubli–Dharwad,Bihar,Wholesale,luke43@example.net
911,Morar-Ahuja,Pallavaram,Andhra Pradesh,Retail,boaseomisha@example.net
912,Mani-Sankar,Belgaum,Kerala,Wholesale,krishhora@example.com
913,Thakkar Inc,Tezpur,Uttarakhand,Corporate,quincyiyer@example.org
914,"Goswami, Handa and Lad",Gandhidham,Rajasthan,Retail,ganesanfariq@example.com
915,Purohit Inc,Rajkot,Karnataka,Wholesale,keervanya@example.com
916,"Chaudhuri, Andra and Bhat",Chennai,Sikkim,Corporate,chatterjeesiddharth@example.net
917,Prashad PLC,Shivpuri,Meghalaya,Corporate,pushti55@example.net
918,Murty-Khatri,Silchar,Madhya Pradesh,Wholesale,parekhganga@example.org
919,Shan Ltd,Kolhapur,Andhra Pradesh,Wholesale,waliati@example.net
920,Pillay Group,Kottayam,Maharashtra,Corporate,aarushnagy@example.org
921,"Parsa, Bath and Nanda",Muzaffarpur,Punjab,Corporate,vratta@example.net
922,Pall Group,Salem,Telangana,Wholesale,mmemon@example.org
923,"Dhar, Venkatesh and Thaman",Warangal,Meghalaya,Wholesale,mitraunni@example.org
924,D’Alia-Subramaniam,Latur,Gujarat,Corporate,gauravcherian@example.com
925,"Balakrishnan, Dyal and Narain",Parbhani,Haryana,Corporate,vamakshi12@example.net
926,"Swamy, Chana and Natarajan",Ramgarh,Tripura,Wholesale,ozakrishna@example.net
927,"Raj, Sarkar and Kaul",Rampur,Bihar,Wholesale,gagan11@example.com
928,"Guha, D’Alia and Pillai",Satara,Madhya Pradesh,Corporate,mukhopadhyaydavid@example.net
929,"Gupta, Rama and Sampath",Bharatpur,Uttar Pradesh,Wholesale,zinalkapadia@example.org
930,Andra-Yohannan,Satna,Chhattisgarh,Wholesale,theodore77@example.org
931,"Mander, Dhingra and Banerjee",Tirupati,Mizoram,Wholesale,mahalvanya@example.net
932,Talwar LLC,Allahabad,Uttar Pradesh,Wholesale,michael33@example.net
933,"Ben, Gola and Sura",Dewas,Uttarakhand,Retail,anthonyramanathan@example.com
934,Solanki-Pall,Katni,Assam,Retail,barkha38@example.com
935,Deep LLC,Avadi,Manipur,Corporate,lakshsathe@example.net
936,Manne-Dhillon,Bellary,Uttar Pradesh,Retail,adityapathak@example.net
937,"Chaudry, Divan and Puri",Gulbarga,Arunachal Pradesh,Wholesale,parekhurvi@example.org
938,Dalal PLC,Guntakal,Maharashtra,Retail,netrakonda@example.org
939,Khosla Group,Barasat,Tamil Nadu,Corporate,keyachakraborty@example.com
940,"Raja, Maharaj and Saxena",Hyderabad,Bihar,Corporate,butalajairaj@example.com
941,"Upadhyay, Kar and Bajaj",Panipat,Tamil Nadu,Corporate,gollaleena@example.com
942,"Saraf, Misra and Dass",Anantapur,Assam,Retail,nidrabahri@example.com
943,"Yadav, Wagle and Suresh",Kadapa,Uttarakhand,Retail,johaljacob@example.org
944,"Gole, Ahluwalia and Sekhon",Bhilai,Arunachal Pradesh,Retail,samueledwin@example.org
945,"Kunda, Banerjee and Chad",Guna,Jharkhand,Corporate,onveer60@example.org
946,Batra-Venkataraman,Deoghar,Manipur,Wholesale,vrittimunshi@example.net
947,Yohannan-Uppal,Navi Mumbai,Sikkim,Wholesale,khalsabalhaar@example.org
948,Mistry and Sons,Madanapalle,Nagaland,Corporate,jagratimall@example.org
949,"Sami, Borde and Kumer",Eluru,Rajasthan,Corporate,mugdhashan@example.org
950,Sandal-Dhar,Madurai,Rajasthan,Corporate,reyansh59@example.net
951,"Vaidya, Gade and Saini",Satna,Uttar Pradesh,Corporate,braghavan@example.net
952,Brahmbhatt LLC,Katihar,Bihar,Wholesale,vbhatti@example.net
953,Patil LLC,Ulhasnagar,West Bengal,Retail,anushaanne@example.org
954,Kapadia-Radhakrishnan,Amravati,Goa,Retail,vrishti18@example.com
955,"Manda, Madan and Chaudhary",Tirunelveli,Karnataka,Wholesale,wgolla@example.net
956,"Wali, Rau and Sood",Rampur,Andhra Pradesh,Retail,jonathandhar@example.com
957,"Loke, Bera and Prabhakar",Narasaraopet,Maharashtra,Wholesale,cgoswami@example.com
958,Thakkar-Mangat,Haldia,Mizoram,Retail,dalajachahal@example.com
959,Munshi-Chana,Solapur,Telangana,Wholesale,girikgandhi@example.net
960,Chad Ltd,Begusarai,Meghalaya,Retail,samrayashoda@example.net
961,Srinivasan Group,Machilipatnam,Andhra Pradesh,Corporate,abhimanyusandal@example.net
962,"Pai, Konda and Wable",Medininagar,Manipur,Corporate,umanggill@example.org
963,Deol-Varkey,Faridabad,Maharashtra,Retail,kraghavan@example.com
964,Nigam Ltd,Panvel,West Bengal,Wholesale,mannanchandani@example.com
965,Lanka-Kala,Jehanabad,Madhya Pradesh,Retail,dalajavarma@example.org
966,Sura-Bhandari,Chennai,Punjab,Retail,tnarasimhan@example.com
967,Ahluwalia LLC,Rewa,Kerala,Corporate,chaudhuriraagini@example.com
968,Chad PLC,Bulandshahr,Bihar,Wholesale,jamble@example.net
969,Kara-Singhal,Dindigul,Jharkhand,Corporate,priya28@example.com
970,Sarna Ltd,Nanded,Chhattisgarh,Retail,radha05@example.net
971,Choudhry and Sons,Thane,Chhattisgarh,Corporate,vsama@example.com
972,Dyal Ltd,Nangloi Jat,Sikkim,Wholesale,jagat67@example.net
973,Datta-Nair,Orai,Telangana,Retail,hdeep@example.org
974,Date and Sons,Orai,Andhra Pradesh,Retail,charlesoommen@example.com
975,"Anand, Saraf and Srinivasan",Ichalkaranji,Meghalaya,Corporate,sanghviyug@example.net
976,Vaidya and Sons,Parbhani,Tripura,Wholesale,lallyug@example.net
977,Issac-Som,Ambala,Punjab,Wholesale,ranbirdixit@example.org
978,Deo Group,Panipat,Gujarat,Wholesale,poojabadami@example.net
979,Chand Inc,Vellore,Mizoram,Wholesale,vihaan35@example.com
980,Bhat-Uppal,Faridabad,Jharkhand,Wholesale,luthrajanuja@example.com
981,Sahota-Koshy,Nashik,Goa,Retail,acharyacharles@example.net
982,"Nagy, Kala and Mangal",Parbhani,Punjab,Retail,sankarqasim@example.com
983,Patla-Natt,Gorakhpur,Bihar,Wholesale,degarima@example.com
984,"Pathak, Wadhwa and Prabhu",Bally,Gujarat,Wholesale,gchahal@example.org
985,"Dara, Barman and Halder",Amroha,Bihar,Retail,ozacharvi@example.net
986,Jaggi-Walla,Varanasi,Chhattisgarh,Retail,omyakrishnan@example.net
987,Pau-Sen,Junagadh,Assam,Wholesale,hsaini@example.net
988,Ganesan PLC,Bikaner,Jharkhand,Wholesale,bhatranveer@example.net
989,Talwar-Walia,Dehradun,Manipur,Retail,zramakrishnan@example.net
990,Jhaveri-Gour,Kozhikode,Odisha,Corporate,adityavarghese@example.com
991,"Vohra, Lad and Mitter",Sagar,Tamil Nadu,Corporate,jagat23@example.org
992,"Khanna, Manne and Baral",Alwar,Chhattisgarh,Corporate,charan33@example.net
993,Agarwal Ltd,Mahbubnagar,Kerala,Retail,fiyaz84@example.net
994,Rege PLC,Anantapur,Arunachal Pradesh,Retail,parekhtheodore@example.net
995,Goda-Kunda,Siwan,Sikkim,Retail,rajaaarini@example.net
996,"Jhaveri, Sathe and Kannan",Agartala,Gujarat,Corporate,cdugal@example.org
997,"Saraf, Pillay and Divan",Tiruchirappalli,Meghalaya,Wholesale,triptigoyal@example.org
998,Swaminathan Ltd,Ichalkaranji,Andhra Pradesh,Retail,nicholas26@example.net
999,"Guha, Boase and Dhar",Purnia,Haryana,Retail,grau@example.net
1000,"Devan, Arora and Chaudhry",Yamunanagar,Andhra Pradesh,Retail,aryacaleb@example.org
1001,Chacko LLC,Ghaziabad,Andhra Pradesh,Corporate,cherianhamsini@example.net
1002,Jain and Sons,Phusro,Manipur,Wholesale,damyantinarula@example.com
1003,Kohli Inc,Tinsukia,Bihar,Corporate,basuharshil@example.net
1004,Chauhan-Vaidya,Ajmer,Andhra Pradesh,Corporate,arjunkaran@example.com
1005,Din-Pandit,Kamarhati,Sikkim,Corporate,fchowdhury@example.org
1006,Kapur Inc,Raurkela Industrial Township,Assam,Retail,jagat51@example.org
1007,"Dora, Gokhale and Sangha",Ghaziabad,Goa,Corporate,qdoctor@example.net
1008,Mangat-Pall,Gopalpur,Meghalaya,Wholesale,alka10@example.org
1009,"Din, Nagarajan and Divan",Amroha,Telangana,Wholesale,hbhavsar@example.net
