OrderItemID,OrderID,ProductID,Quantity,UnitPrice,Discount
28074,109421,20,4,101,5
28075,109421,66,9,266,0
28076,109422,34,9,88,10
28077,109422,45,7,139,5
28078,109422,39,8,1180,10
28079,109422,79,8,154,15
28080,109423,86,4,25,5
28081,109423,60,2,247,15
28082,109423,71,8,7,5
28083,109423,98,4,3,15
28084,109424,49,7,61,5
28085,109424,41,8,4,5
28086,109425,8,5,199,10
28087,109426,51,6,722,10
28088,109427,9,3,202,15
28089,109427,42,4,216,5
28090,109427,61,6,1213,0
28091,109427,87,3,429,0
28092,109427,70,5,1248,5
28093,109428,63,3,7,0
28094,109429,77,8,894,5
28095,109429,67,3,488,10
28096,109429,17,3,513,5
28097,109429,29,4,206,10
28098,109429,90,5,4,5
28099,109430,88,3,444,5
28100,109430,8,1,199,5
28101,109430,57,6,712,5
28102,109430,16,1,14,0
28103,109430,23,8,1060,5
28104,109431,19,9,1427,10
28105,109431,37,5,493,10
28106,109432,8,4,199,15
28107,109432,44,5,168,15
28108,109432,13,1,21,10
28109,109433,33,1,147,10
28110,109433,68,8,953,5
28111,109433,2,6,792,5
28112,109434,84,1,1315,5
28113,109434,33,4,147,5
28114,109434,40,3,242,0
28115,109434,79,6,154,5
28116,109434,30,3,1260,5
28117,109435,32,1,89,0
28118,109435,20,9,101,15
28119,109436,97,7,35,5
28120,109437,82,1,9,0
28121,109437,37,8,493,15
28122,109437,45,3,139,0
28123,109437,50,2,648,5
28124,109438,39,1,1180,5
28125,109438,63,3,7,15
28126,109438,82,5,9,5
28127,109438,8,1,199,0
28128,109438,40,4,242,5
28129,109439,93,4,1214,0
28130,109439,48,6,421,15
28131,109439,29,4,206,15
28132,109439,49,1,61,5
28133,109439,84,9,1315,10
28134,109440,57,1,712,5
28135,109440,17,4,513,5
28136,109440,84,7,1315,0
28137,109440,54,7,613,5
28138,109441,74,10,9,0
28139,109441,73,7,1063,15
28140,109441,81,1,93,5
28141,109442,96,8,20,10
28142,109442,13,1,21,0
28143,109443,42,4,216,10
28144,109444,14,3,155,5
28145,109444,56,10,89,15
28146,109445,17,2,513,15
28147,109445,21,5,232,10
28148,109445,14,8,155,0
28149,109446,30,2,1260,0
28150,109446,36,3,220,0
28151,109447,98,7,3,5
28152,109447,70,6,1248,5
28153,109447,52,7,229,0
28154,109447,7,4,201,0
28155,109448,35,8,406,15
28156,109448,66,8,266,0
28157,109448,58,2,247,0
28158,109448,68,10,953,0
28159,109448,49,10,61,5
28160,109449,84,3,1315,0
28161,109449,96,8,20,15
28162,109450,47,4,71,0
28163,109450,62,7,371,10
28164,109451,20,2,101,15
28165,109451,71,10,7,0
28166,109451,42,6,216,5
28167,109451,73,1,1063,0
28168,109452,2,4,792,15
28169,109453,60,9,247,5
28170,109453,42,8,216,5
28171,109453,69,4,712,15
28172,109453,6,8,631,15
28173,109454,99,6,1332,5
28174,109454,96,7,20,10
28175,109454,27,8,209,10
28176,109454,10,9,1002,10
28177,109454,91,9,3,15
28178,109455,44,3,168,10
28179,109455,70,8,1248,10
28180,109455,61,5,1213,5
28181,109455,90,4,4,15
28182,109455,30,3,1260,5
28183,109456,97,5,35,5
28184,109456,14,10,155,5
28185,109456,98,10,3,0
28186,109457,74,7,9,15
28187,109458,15,4,731,15
28188,109458,13,6,21,15
28189,109459,65,3,652,0
28190,109459,70,7,1248,15
28191,109459,58,10,247,15
28192,109460,26,5,1201,5
28193,109460,72,9,107,0
28194,109461,23,6,1060,10
28195,109461,51,10,722,0
28196,109461,88,1,444,0
28197,109461,76,1,140,5
28198,109461,83,9,1206,0
28199,109462,23,2,1060,5
28200,109463,81,4,93,5
28201,109463,38,1,1193,5
28202,109463,52,10,229,15
28203,109464,74,6,9,5
28204,109464,75,8,1079,10
28205,109465,26,4,1201,5
28206,109466,30,3,1260,5
28207,109467,87,9,429,10
28208,109467,99,1,1332,0
28209,109467,6,6,631,0
28210,109467,53,6,445,15
28211,109467,90,4,4,5
28212,109468,16,4,14,10
28213,109468,31,10,84,5
28214,109468,1,1,231,0
28215,109469,99,1,1332,5
28216,109469,25,5,43,5
28217,109470,70,10,1248,10
28218,109470,74,2,9,5
28219,109471,29,7,206,10
28220,109471,17,1,513,10
28221,109471,48,9,421,10
28222,109472,90,6,4,10
28223,109472,86,7,25,0
28224,109472,38,4,1193,5
28225,109472,99,7,1332,10
28226,109473,41,6,4,15
28227,109473,32,5,89,5
28228,109473,16,5,14,15
28229,109474,62,4,371,5
28230,109474,48,8,421,5
28231,109474,54,4,613,5
28232,109474,38,10,1193,15
28233,109474,82,1,9,10
28234,109475,23,7,1060,0
28235,109475,8,2,199,5
28236,109476,59,1,95,10
28237,109477,61,7,1213,10
28238,109477,74,1,9,10
28239,109478,25,8,43,5
28240,109478,99,5,1332,0
28241,109479,40,8,242,5
28242,109479,76,8,140,15
28243,109479,6,10,631,0
28244,109479,79,8,154,0
28245,109480,37,8,493,10
28246,109480,19,4,1427,15
28247,109480,7,6,201,0
28248,109480,84,8,1315,15
28249,109481,66,2,266,0
28250,109481,40,9,242,0
28251,109481,17,7,513,10
28252,109481,47,9,71,15
28253,109482,57,8,712,10
28254,109482,10,8,1002,15
28255,109482,9,6,202,5
28256,109482,74,2,9,15
28257,109482,51,3,722,15
28258,109483,62,10,371,10
28259,109483,6,6,631,0
28260,109483,56,6,89,10
28261,109483,96,1,20,5
28262,109483,49,3,61,5
28263,109484,20,4,101,15
28264,109484,38,7,1193,15
28265,109484,59,9,95,0
28266,109484,43,3,1212,10
28267,109485,13,6,21,10
28268,109485,89,6,124,0
28269,109485,37,2,493,15
28270,109485,47,6,71,10
28271,109486,48,9,421,5
28272,109486,66,2,266,10
28273,109486,28,8,1171,0
28274,109486,74,10,9,10
28275,109486,86,7,25,10
28276,109487,18,7,1368,15
28277,109487,91,3,3,5
28278,109487,78,1,1118,10
28279,109487,46,6,1077,10
28280,109488,29,5,206,10
28281,109488,94,10,88,5
28282,109488,53,8,445,10
28283,109489,75,9,1079,15
28284,109489,2,7,792,5
28285,109489,89,9,124,10
28286,109489,72,10,107,0
28287,109490,75,6,1079,15
28288,109490,63,7,7,5
28289,109490,16,9,14,10
28290,109490,96,9,20,0
28291,109491,97,6,35,0
28292,109491,32,9,89,15
28293,109491,92,3,476,15
28294,109491,28,5,1171,15
28295,109492,72,4,107,15
28296,109492,71,8,7,15
28297,109492,7,7,201,0
28298,109492,74,8,9,15
28299,109493,8,1,199,5
28300,109493,81,4,93,0
28301,109494,31,1,84,0
28302,109494,78,5,1118,10
28303,109494,6,1,631,0
28304,109494,21,7,232,5
28305,109494,7,5,201,10
28306,109495,1,1,231,5
28307,109495,4,8,873,5
28308,109495,80,3,78,10
28309,109496,21,1,232,10
28310,109496,39,7,1180,15
28311,109496,20,1,101,10
28312,109496,29,9,206,0
28313,109497,19,8,1427,5
28314,109497,26,9,1201,10
28315,109497,8,7,199,5
28316,109497,4,10,873,10
28317,109497,52,6,229,10
28318,109498,33,1,147,0
28319,109498,23,8,1060,10
28320,109498,19,10,1427,15
28321,109498,51,1,722,0
28322,109499,74,1,9,0
28323,109500,59,5,95,0
28324,109500,77,6,894,0
28325,109500,94,6,88,10
28326,109501,67,2,488,5
28327,109501,65,1,652,5
28328,109501,17,8,513,5
28329,109501,48,6,421,0
28330,109501,90,2,4,10
28331,109502,56,9,89,10
28332,109503,99,7,1332,10
28333,109504,25,9,43,10
28334,109504,14,2,155,10
28335,109504,30,6,1260,5
28336,109504,23,10,1060,15
28337,109505,81,7,93,15
28338,109505,17,8,513,15
28339,109505,67,2,488,0
28340,109506,25,7,43,5
28341,109506,91,9,3,15
28342,109507,94,8,88,0
28343,109507,8,8,199,10
28344,109507,71,8,7,5
28345,109507,91,1,3,10
28346,109507,73,3,1063,0
28347,109508,60,9,247,15
28348,109508,46,4,1077,5
28349,109508,83,8,1206,15
28350,109508,5,7,1329,10
28351,109509,16,3,14,10
28352,109509,14,1,155,15
28353,109510,84,5,1315,5
28354,109511,54,6,613,15
28355,109511,68,1,953,10
28356,109511,77,2,894,0
28357,109511,73,9,1063,10
28358,109512,42,5,216,5
28359,109512,55,4,1324,0
28360,109513,33,2,147,15
28361,109513,23,4,1060,10
28362,109513,89,7,124,0
28363,109513,99,1,1332,15
28364,109514,88,7,444,0
28365,109514,73,8,1063,15
28366,109514,67,4,488,0
28367,109515,37,6,493,15
28368,109515,5,10,1329,5
28369,109516,71,5,7,5
28370,109516,18,8,1368,10
28371,109516,89,2,124,15
28372,109516,97,1,35,15
28373,109517,83,5,1206,0
28374,109518,42,10,216,10
28375,109518,11,8,573,5
28376,109519,1,10,231,15
28377,109520,53,5,445,5
28378,109520,47,5,71,5
28379,109520,17,2,513,0
28380,109521,48,5,421,10
28381,109521,3,4,1389,5
28382,109521,52,5,229,10
28383,109522,76,2,140,5
28384,109522,20,9,101,10
28385,109522,36,10,220,15
28386,109522,2,5,792,15
28387,109523,37,6,493,5
28388,109523,67,3,488,5
28389,109523,2,5,792,15
28390,109523,90,5,4,5
28391,109523,65,3,652,5
28392,109524,22,3,3,10
28393,109524,84,10,1315,10
28394,109524,80,6,78,0
28395,109524,65,2,652,10
28396,109525,49,9,61,10
28397,109526,2,1,792,15
28398,109527,77,2,894,0
28399,109527,37,3,493,0
28400,109527,60,2,247,0
28401,109527,90,2,4,15
28402,109528,67,1,488,10
28403,109528,24,6,867,15
28404,109529,15,10,731,0
28405,109529,77,4,894,15
28406,109529,91,1,3,15
28407,109530,39,10,1180,5
28408,109531,13,6,21,15
28409,109531,2,2,792,5
28410,109532,77,10,894,15
28411,109533,22,8,3,0
28412,109533,47,8,71,5
28413,109533,33,6,147,10
28414,109534,59,6,95,0
28415,109534,17,3,513,0
28416,109534,86,3,25,0
28417,109535,53,1,445,0
28418,109535,81,8,93,0
28419,109535,47,2,71,10
28420,109535,90,4,4,0
28421,109535,42,6,216,10
28422,109536,11,5,573,0
28423,109536,52,6,229,0
28424,109536,28,4,1171,15
28425,109536,36,2,220,5
28426,109537,5,1,1329,0
28427,109537,26,3,1201,15
28428,109537,55,9,1324,5
28429,109538,1,7,231,0
28430,109538,77,3,894,10
28431,109538,14,1,155,5
28432,109538,63,7,7,5
28433,109539,99,9,1332,15
28434,109539,55,10,1324,10
28435,109539,71,6,7,5
28436,109540,76,3,140,0
28437,109540,13,7,21,15
28438,109540,5,8,1329,0
28439,109540,8,9,199,5
28440,109540,52,3,229,5
28441,109541,59,9,95,5
28442,109541,71,5,7,0
28443,109541,17,1,513,0
28444,109541,46,8,1077,0
28445,109541,1,5,231,15
28446,109542,37,9,493,0
28447,109542,6,7,631,0
28448,109542,2,7,792,0
28449,109542,32,4,89,5
28450,109543,12,4,730,5
28451,109543,24,8,867,10
28452,109543,33,10,147,10
28453,109543,34,7,88,15
28454,109544,22,8,3,5
28455,109544,62,5,371,15
28456,109544,29,3,206,10
28457,109544,33,10,147,15
28458,109544,6,10,631,15
28459,109545,54,6,613,0
28460,109545,17,7,513,15
28461,109545,8,3,199,5
28462,109545,44,4,168,15
28463,109545,85,1,455,5
28464,109546,22,10,3,0
28465,109546,25,10,43,15
28466,109546,28,3,1171,15
28467,109547,100,9,358,15
28468,109547,92,5,476,5
28469,109547,4,9,873,5
28470,109547,18,4,1368,0
28471,109548,11,10,573,15
28472,109548,87,10,429,0
28473,109549,31,7,84,10
28474,109549,8,6,199,5
28475,109550,46,8,1077,10
28476,109550,14,10,155,15
28477,109551,50,7,648,15
28478,109551,70,2,1248,10
28479,109551,40,8,242,0
28480,109552,30,6,1260,0
28481,109552,85,7,455,0
28482,109552,79,8,154,5
28483,109553,99,4,1332,10
28484,109553,1,8,231,15
28485,109553,41,3,4,5
28486,109554,29,4,206,5
28487,109555,13,6,21,15
28488,109555,37,5,493,15
28489,109555,28,8,1171,0
28490,109555,38,2,1193,10
28491,109556,76,8,140,5
28492,109556,48,1,421,5
28493,109557,33,7,147,0
28494,109557,9,5,202,15
28495,109558,75,8,1079,0
28496,109558,7,10,201,10
28497,109559,10,5,1002,5
28498,109560,41,3,4,15
28499,109560,47,4,71,10
28500,109560,83,5,1206,0
28501,109560,94,6,88,15
28502,109561,11,4,573,15
28503,109562,22,10,3,5
28504,109562,34,9,88,10
28505,109563,60,10,247,15
28506,109563,12,7,730,0
28507,109563,48,5,421,5
28508,109564,8,2,199,15
28509,109564,34,2,88,15
28510,109564,53,2,445,5
28511,109565,63,5,7,15
28512,109565,15,2,731,0
28513,109566,41,7,4,0
28514,109566,50,7,648,15
28515,109566,31,2,84,5
28516,109566,94,2,88,5
28517,109566,2,2,792,5
28518,109567,72,7,107,5
28519,109567,67,6,488,0
28520,109567,59,7,95,0
28521,109567,33,3,147,5
28522,109567,54,5,613,15
28523,109568,10,10,1002,5
28524,109569,27,1,209,0
28525,109569,77,7,894,10
28526,109569,98,9,3,5
28527,109569,25,3,43,5
28528,109570,1,10,231,10
28529,109571,29,9,206,15
28530,109571,39,10,1180,10
28531,109571,68,6,953,15
28532,109571,11,2,573,15
28533,109572,88,10,444,0
28534,109572,76,9,140,5
28535,109572,82,2,9,5
28536,109572,11,1,573,5
28537,109572,35,1,406,5
28538,109573,28,7,1171,10
28539,109573,94,7,88,15
28540,109573,55,6,1324,15
28541,109573,26,10,1201,15
28542,109574,99,1,1332,10
28543,109574,33,9,147,5
28544,109574,24,3,867,15
28545,109575,1,5,231,15
28546,109575,83,6,1206,15
28547,109575,39,8,1180,0
28548,109576,90,7,4,5
28549,109577,80,6,78,10
28550,109577,71,10,7,0
28551,109577,65,7,652,10
28552,109577,91,9,3,10
28553,109577,92,10,476,0
28554,109578,38,9,1193,15
28555,109578,15,1,731,10
28556,109578,49,3,61,10
28557,109579,29,10,206,10
28558,109579,83,1,1206,5
28559,109579,87,1,429,5
28560,109579,36,9,220,5
28561,109580,35,1,406,0
28562,109580,91,10,3,0
28563,109580,75,6,1079,10
28564,109581,21,9,232,10
28565,109581,11,4,573,5
28566,109582,87,8,429,10
28567,109582,1,9,231,15
28568,109583,91,5,3,0
28569,109583,45,2,139,0
28570,109583,25,8,43,10
28571,109584,81,6,93,15
28572,109584,7,4,201,10
28573,109584,19,10,1427,15
28574,109584,95,3,6,0
28575,109584,83,5,1206,15
28576,109585,57,4,712,5
28577,109585,38,6,1193,0
28578,109585,54,7,613,10
28579,109585,78,10,1118,15
28580,109586,24,1,867,0
28581,109586,64,9,182,15
28582,109586,84,3,1315,5
28583,109587,65,10,652,0
28584,109587,88,7,444,15
28585,109587,43,7,1212,10
28586,109587,67,6,488,5
28587,109587,59,5,95,10
28588,109588,5,5,1329,15
28589,109588,32,9,89,15
28590,109589,27,1,209,0
28591,109589,4,10,873,10
28592,109589,33,4,147,15
28593,109589,7,6,201,15
28594,109590,26,3,1201,15
28595,109590,64,9,182,15
28596,109590,24,7,867,0
28597,109590,78,3,1118,10
28598,109591,15,6,731,5
28599,109591,40,4,242,15
28600,109591,17,1,513,5
28601,109592,56,9,89,15
28602,109592,78,8,1118,10
28603,109592,3,8,1389,15
28604,109592,92,4,476,10
28605,109592,72,10,107,10
28606,109593,53,3,445,10
28607,109593,31,4,84,10
28608,109593,35,8,406,10
28609,109594,20,6,101,5
28610,109594,7,8,201,5
28611,109594,55,6,1324,15
28612,109594,53,6,445,10
28613,109595,68,9,953,0
28614,109595,73,1,1063,0
28615,109596,91,7,3,15
28616,109596,52,8,229,0
28617,109596,75,6,1079,15
28618,109596,50,4,648,0
28619,109597,95,6,6,15
28620,109597,47,10,71,15
28621,109597,74,8,9,15
28622,109597,18,7,1368,0
28623,109598,97,1,35,5
28624,109599,27,4,209,15
28625,109599,99,3,1332,15
28626,109599,97,6,35,0
28627,109599,13,3,21,10
28628,109600,72,10,107,5
28629,109600,44,6,168,5
28630,109600,61,4,1213,10
28631,109601,24,2,867,0
28632,109602,79,7,154,15
28633,109602,8,8,199,10
28634,109602,52,5,229,15
28635,109602,37,8,493,10
28636,109602,27,10,209,5
28637,109603,45,1,139,5
28638,109604,72,3,107,15
28639,109605,49,3,61,0
28640,109605,75,10,1079,0
28641,109606,93,8,1214,0
28642,109606,98,1,3,15
28643,109606,62,7,371,10
28644,109606,92,8,476,5
28645,109607,91,4,3,5
28646,109607,95,8,6,0
28647,109607,8,8,199,10
28648,109607,17,3,513,15
28649,109607,72,9,107,15
28650,109608,1,6,231,0
28651,109608,82,3,9,15
28652,109608,26,10,1201,0
28653,109608,4,7,873,15
28654,109608,40,2,242,15
28655,109609,32,8,89,0
28656,109610,65,2,652,0
28657,109611,91,8,3,5
28658,109612,45,9,139,10
28659,109612,22,6,3,0
28660,109612,64,3,182,15
28661,109613,1,6,231,5
28662,109614,90,10,4,15
28663,109614,69,8,712,10
28664,109614,27,2,209,10
28665,109614,40,7,242,15
28666,109614,98,10,3,15
28667,109615,3,8,1389,15
28668,109615,65,3,652,10
28669,109615,56,10,89,15
28670,109615,71,8,7,5
28671,109615,39,4,1180,5
28672,109616,50,8,648,0
28673,109616,84,8,1315,15
28674,109616,10,2,1002,0
28675,109617,8,8,199,15
28676,109617,27,5,209,0
28677,109618,70,10,1248,10
28678,109619,35,10,406,5
28679,109619,61,9,1213,15
28680,109619,10,9,1002,10
28681,109619,59,9,95,15
28682,109620,53,5,445,15
28683,109620,97,10,35,15
28684,109620,32,2,89,15
28685,109620,72,9,107,10
28686,109620,21,6,232,0
28687,109621,11,8,573,15
28688,109621,21,4,232,0
28689,109622,17,6,513,0
28690,109622,69,5,712,5
28691,109622,12,7,730,0
28692,109623,76,6,140,0
28693,109623,14,7,155,5
28694,109624,90,3,4,10
28695,109624,37,9,493,0
28696,109624,44,4,168,0
28697,109624,11,9,573,0
28698,109624,87,8,429,0
28699,109625,90,6,4,15
28700,109626,34,4,88,10
28701,109626,68,4,953,0
28702,109627,61,8,1213,0
28703,109627,38,3,1193,5
28704,109627,9,10,202,0
28705,109627,51,4,722,15
28706,109628,50,10,648,15
28707,109628,68,3,953,10
28708,109628,69,4,712,15
28709,109628,62,3,371,10
28710,109628,66,4,266,15
28711,109629,44,6,168,15
28712,109629,17,4,513,15
28713,109629,26,2,1201,0
28714,109629,94,9,88,15
28715,109630,26,7,1201,0
28716,109630,44,4,168,0
28717,109631,43,10,1212,10
28718,109631,19,4,1427,10
28719,109631,38,4,1193,0
28720,109631,64,8,182,15
28721,109631,10,3,1002,0
28722,109632,60,5,247,10
28723,109632,14,8,155,10
28724,109632,49,9,61,5
28725,109632,85,10,455,15
28726,109632,26,5,1201,0
28727,109633,47,2,71,5
28728,109633,30,4,1260,10
28729,109634,82,10,9,15
28730,109634,77,9,894,5
28731,109634,22,8,3,0
28732,109634,93,2,1214,5
28733,109635,63,2,7,0
28734,109635,16,4,14,5
28735,109635,8,4,199,5
28736,109636,11,3,573,15
28737,109637,60,8,247,15
28738,109637,83,10,1206,15
28739,109637,33,7,147,5
28740,109637,44,5,168,5
28741,109637,23,9,1060,5
28742,109638,63,7,7,5
28743,109638,56,8,89,5
28744,109639,29,1,206,15
28745,109640,62,4,371,15
28746,109640,14,9,155,15
28747,109640,19,9,1427,10
28748,109640,82,4,9,5
28749,109641,25,5,43,10
28750,109641,98,5,3,5
28751,109641,92,8,476,5
28752,109641,55,10,1324,10
28753,109641,96,5,20,0
28754,109642,51,9,722,15
28755,109642,13,2,21,0
28756,109642,36,9,220,5
28757,109642,73,10,1063,15
28758,109643,82,6,9,0
28759,109643,19,10,1427,10
28760,109643,80,8,78,5
28761,109643,17,2,513,10
28762,109643,40,6,242,15
28763,109644,19,6,1427,5
28764,109644,90,6,4,10
28765,109645,17,1,513,5
28766,109645,9,4,202,0
28767,109645,19,5,1427,0
28768,109645,85,5,455,0
28769,109645,37,10,493,15
28770,109646,12,4,730,0
28771,109646,30,3,1260,10
28772,109647,100,10,358,15
28773,109647,90,4,4,10
28774,109647,71,9,7,5
28775,109647,1,7,231,10
28776,109648,38,6,1193,15
28777,109648,48,1,421,0
28778,109648,81,8,93,5
28779,109648,90,8,4,10
28780,109648,86,4,25,15
28781,109649,93,8,1214,5
28782,109649,44,7,168,10
28783,109649,89,2,124,10
28784,109650,18,1,1368,0
28785,109650,69,9,712,0
28786,109650,52,1,229,0
28787,109650,37,3,493,0
28788,109650,85,1,455,5
28789,109651,4,8,873,15
28790,109652,49,10,61,0
28791,109652,51,3,722,0
28792,109653,13,4,21,5
28793,109653,2,9,792,5
28794,109653,77,2,894,5
28795,109654,18,6,1368,5
28796,109654,72,1,107,5
28797,109654,45,10,139,0
28798,109655,43,9,1212,5
28799,109655,18,4,1368,5
28800,109656,95,8,6,15
28801,109656,44,8,168,15
28802,109656,41,4,4,0
28803,109656,87,3,429,5
28804,109656,91,6,3,15
28805,109657,8,1,199,0
28806,109658,36,7,220,5
28807,109659,19,2,1427,10
28808,109659,91,1,3,15
28809,109659,39,7,1180,10
28810,109660,90,4,4,5
28811,109660,95,6,6,15
28812,109661,93,2,1214,0
28813,109662,41,10,4,0
28814,109662,7,7,201,10
28815,109662,73,2,1063,10
28816,109662,18,3,1368,15
28817,109663,13,3,21,15
28818,109664,1,3,231,15
28819,109664,94,8,88,15
28820,109664,15,5,731,5
28821,109665,77,6,894,10
28822,109665,92,8,476,15
28823,109665,95,8,6,0
28824,109666,20,3,101,5
28825,109666,18,2,1368,5
28826,109666,39,3,1180,10
28827,109666,59,9,95,0
28828,109666,70,8,1248,15
28829,109667,88,3,444,5
28830,109668,1,4,231,15
28831,109668,55,7,1324,0
28832,109668,86,3,25,0
28833,109668,48,2,421,5
28834,109669,60,3,247,0
28835,109669,77,5,894,0
28836,109670,22,10,3,5
28837,109670,98,6,3,15
28838,109671,59,5,95,0
28839,109671,39,3,1180,10
28840,109671,98,1,3,10
28841,109672,69,3,712,5
28842,109672,34,4,88,10
28843,109673,11,6,573,5
28844,109674,96,6,20,5
28845,109674,2,9,792,10
28846,109674,21,10,232,5
28847,109674,33,4,147,10
28848,109675,54,4,613,5
28849,109675,30,2,1260,0
28850,109675,91,2,3,10
28851,109676,5,3,1329,5
28852,109676,9,10,202,15
28853,109676,10,4,1002,0
28854,109676,64,10,182,0
28855,109677,89,1,124,15
28856,109678,20,6,101,10
28857,109678,31,7,84,15
28858,109678,63,2,7,5
28859,109678,65,4,652,0
28860,109679,56,8,89,10
28861,109680,5,2,1329,5
28862,109680,20,1,101,15
28863,109681,31,8,84,5
28864,109681,22,10,3,10
28865,109681,95,9,6,10
28866,109681,56,9,89,5
28867,109682,67,7,488,10
28868,109682,90,7,4,10
28869,109683,17,7,513,15
28870,109684,4,10,873,15
28871,109684,44,9,168,5
28872,109685,68,4,953,5
28873,109685,20,2,101,15
28874,109686,64,5,182,5
28875,109686,30,4,1260,10
28876,109686,56,5,89,15
28877,109686,96,9,20,0
28878,109687,83,6,1206,15
28879,109687,93,10,1214,10
28880,109687,44,9,168,15
28881,109687,84,9,1315,0
28882,109688,49,1,61,15
28883,109688,65,9,652,10
28884,109688,84,1,1315,15
28885,109688,97,6,35,15
28886,109689,27,3,209,5
28887,109689,69,4,712,10
28888,109689,51,2,722,0
28889,109689,93,2,1214,15
28890,109690,45,10,139,10
28891,109690,69,7,712,15
28892,109690,1,1,231,5
28893,109690,89,6,124,15
28894,109690,36,3,220,5
28895,109691,4,6,873,15
28896,109691,20,9,101,0
28897,109691,44,8,168,10
28898,109691,100,7,358,5
28899,109691,42,3,216,10
28900,109692,36,7,220,15
28901,109693,59,3,95,5
28902,109693,8,8,199,10
28903,109693,84,7,1315,0
28904,109694,6,7,631,5
28905,109694,33,5,147,0
28906,109694,24,7,867,15
28907,109694,36,5,220,15
28908,109694,34,5,88,10
28909,109695,30,9,1260,5
28910,109695,73,2,1063,5
28911,109695,50,2,648,0
28912,109695,6,9,631,0
28913,109695,34,5,88,10
28914,109696,55,2,1324,15
28915,109697,75,5,1079,0
28916,109697,55,7,1324,0
28917,109697,32,9,89,5
28918,109697,33,5,147,15
28919,109697,85,10,455,5
28920,109698,22,8,3,5
28921,109698,79,1,154,0
28922,109699,74,10,9,5
28923,109699,23,10,1060,0
28924,109699,88,9,444,10
28925,109699,24,6,867,5
28926,109700,62,8,371,15
28927,109700,64,1,182,10
28928,109701,85,8,455,0
28929,109701,7,9,201,0
28930,109701,27,10,209,15
28931,109702,40,8,242,15
28932,109702,89,7,124,10
28933,109703,1,10,231,15
28934,109703,44,6,168,15
28935,109703,26,5,1201,10
28936,109703,35,6,406,0
28937,109703,98,1,3,0
28938,109704,73,6,1063,10
28939,109704,72,6,107,10
28940,109704,33,6,147,15
28941,109705,28,2,1171,15
28942,109705,23,10,1060,0
28943,109706,89,2,124,15
28944,109706,87,5,429,5
28945,109706,2,6,792,15
28946,109707,53,2,445,15
28947,109708,19,10,1427,15
28948,109709,64,1,182,5
28949,109709,18,10,1368,10
28950,109710,44,7,168,15
28951,109710,88,3,444,15
28952,109710,37,2,493,10
28953,109711,35,9,406,5
28954,109711,40,10,242,10
28955,109712,95,8,6,10
28956,109713,21,10,232,15
28957,109713,28,2,1171,5
28958,109713,7,7,201,10
28959,109713,72,5,107,15
28960,109714,99,8,1332,5
28961,109714,47,8,71,5
28962,109714,12,4,730,10
28963,109715,87,9,429,5
28964,109715,30,4,1260,5
28965,109716,53,5,445,15
28966,109716,44,7,168,5
28967,109716,71,8,7,15
28968,109717,20,3,101,10
28969,109717,68,10,953,10
28970,109717,61,4,1213,15
28971,109717,36,4,220,10
28972,109717,83,10,1206,0
28973,109718,9,5,202,10
28974,109718,45,8,139,15
28975,109718,65,7,652,5
28976,109718,1,8,231,5
28977,109718,99,9,1332,15
28978,109719,34,9,88,15
28979,109719,71,4,7,10
28980,109720,19,4,1427,5
28981,109720,24,8,867,10
28982,109720,15,4,731,15
28983,109720,53,2,445,10
28984,109720,74,4,9,5
28985,109721,77,4,894,15
28986,109721,96,7,20,5
28987,109721,79,5,154,0
28988,109721,48,10,421,0
28989,109722,35,10,406,10
28990,109722,81,5,93,15
28991,109722,15,1,731,5
28992,109722,22,5,3,5
28993,109722,21,2,232,5
28994,109723,89,3,124,5
28995,109723,40,2,242,15
28996,109723,79,5,154,10
28997,109723,78,10,1118,10
28998,109724,79,7,154,15
28999,109724,83,4,1206,5
29000,109724,66,2,266,0
29001,109725,15,7,731,0
29002,109725,74,9,9,15
29003,109726,96,1,20,0
29004,109726,4,1,873,5
29005,109727,24,3,867,0
29006,109727,60,10,247,10
29007,109727,15,5,731,15
29008,109727,69,8,712,10
29009,109727,18,1,1368,15
29010,109728,4,7,873,0
29011,109728,97,3,35,5
29012,109728,35,5,406,15
29013,109729,36,2,220,0
29014,109730,64,7,182,10
29015,109730,27,6,209,0
29016,109730,79,7,154,15
29017,109730,81,7,93,0
29018,109731,52,2,229,0
29019,109731,98,8,3,15
29020,109731,89,7,124,15
29021,109732,27,10,209,5
29022,109732,80,10,78,15
29023,109732,11,4,573,10
29024,109732,15,3,731,15
29025,109732,4,4,873,15
29026,109733,39,5,1180,10
29027,109733,13,1,21,10
29028,109733,25,8,43,10
29029,109733,6,5,631,5
29030,109734,25,8,43,5
29031,109734,68,10,953,0
29032,109734,30,1,1260,15
29033,109735,85,4,455,15
29034,109736,100,2,358,0
29035,109736,87,7,429,0
29036,109736,75,9,1079,5
29037,109737,45,7,139,10
29038,109737,34,5,88,15
29039,109737,78,2,1118,0
29040,109738,84,3,1315,5
29041,109738,78,6,1118,10
29042,109738,91,6,3,0
29043,109738,85,1,455,15
29044,109739,43,5,1212,10
29045,109739,91,8,3,0
29046,109740,64,9,182,5
29047,109740,87,10,429,5
29048,109741,40,8,242,15
29049,109742,21,10,232,5
29050,109742,67,5,488,5
29051,109743,2,9,792,10
29052,109743,26,7,1201,0
29053,109743,13,8,21,10
29054,109743,83,10,1206,5
29055,109743,6,7,631,10
