PurchaseOrderItemID,PurchaseOrderID,ProductID,Quantity,UnitCost
2061,102177,35,78,305.47
2062,102179,10,101,722.19
2063,102179,51,158,507.44
2064,102179,77,164,583.89
2065,102179,23,58,692.76
2066,102179,24,103,633.85
2067,102182,92,32,378.88
2068,102183,49,172,37.47
2069,102183,45,167,94.49
2070,102183,20,149,69.94
2071,102186,90,130,2.91
2072,102188,90,57,2.91
2073,102190,9,41,124.95
2074,102191,96,160,14.21
2075,102192,94,122,54.12
2076,102192,32,148,65.53
2077,102193,80,54,55.19
2078,102193,36,143,145.13
2079,102194,71,121,4.28
2080,102196,46,82,839.98
2081,102196,17,38,345.78
2082,102196,39,88,712.6
2083,102197,82,48,6.07
2084,102197,16,191,9.18
2085,102198,71,113,4.28
2086,102199,56,102,68.78
2087,102201,28,98,818.18
2088,102202,98,177,2.34
2089,102204,27,132,142.09
2090,102205,36,71,145.13
2091,102206,60,82,191.4
2092,102206,52,178,162.1
2093,102206,43,57,767.23
2094,102206,66,93,182.1
2095,102206,93,23,899.74
2096,102206,61,107,751.55
2097,102207,37,135,332.67
2098,102209,71,104,4.28
2099,102210,22,72,1.94
2100,102212,75,197,789.26
2101,102212,57,198,484.53
2102,102212,58,191,157.66
2103,102212,55,24,908.54
2104,102212,4,116,564.42
2105,102213,91,63,1.8
2106,102216,31,71,59.29
2107,102218,76,139,110.17
2108,102219,27,119,142.09
2109,102220,37,47,332.67
2110,102222,89,186,96.85
2111,102223,67,117,362.92
2112,102225,86,144,17.77
2113,102225,16,172,9.18
2114,102225,82,156,6.07
2115,102226,37,70,332.67
2116,102228,35,30,305.47
2117,102232,56,105,68.78
2118,102233,71,60,4.28
2119,102234,37,195,332.67
2120,102235,53,180,309.07
2121,102236,55,180,908.54
2122,102236,57,85,484.53
2123,102236,4,119,564.42
2124,102237,43,188,767.23
2125,102237,66,55,182.1
2126,102237,60,42,191.4
2127,102237,52,117,162.1
2128,102237,93,153,899.74
2129,102237,61,193,751.55
2130,102237,83,176,893.29
2131,102240,42,81,162.68
2132,102241,96,99,14.21
2133,102243,39,72,712.6
2134,102243,46,187,839.98
2135,102243,17,55,345.78
2136,102244,65,99,519.68
2137,102244,12,196,518.6
2138,102244,30,200,772.01
2139,102246,94,57,54.12
2140,102248,37,37,332.67
2141,102249,76,101,110.17
2142,102250,70,27,867.81
2143,102252,28,125,818.18
2144,102253,69,58,533.71
2145,102253,38,68,934.95
2146,102253,26,47,783.71
2147,102254,28,26,818.18
2148,102256,97,172,23.16
2149,102259,33,195,91.48
2150,102261,31,40,59.29
2151,102263,31,148,59.29
2152,102265,34,67,52.86
2153,102267,56,141,68.78
2154,102268,15,77,563.65
2155,102268,87,28,275.47
2156,102270,12,125,518.6
2157,102270,30,76,772.01
2158,102271,87,177,275.47
2159,102271,15,145,563.65
2160,102271,78,196,741.5
2161,102271,8,103,127.97
2162,102271,18,137,1077.07
2163,102271,40,83,148.0
2164,102273,28,30,818.18
2165,102275,81,176,73.16
2166,102275,33,166,91.48
2167,102276,91,135,1.8
2168,102279,13,82,16.32
2169,102280,31,162,59.29
2170,102281,86,68,17.77
2171,102281,16,94,9.18
2172,102282,9,97,124.95
2173,102286,97,62,23.16
2174,102287,9,176,124.95
2175,102290,65,152,519.68
2176,102292,61,135,751.55
2177,102292,83,43,893.29
2178,102295,90,169,2.91
2179,102296,55,26,908.54
2180,102296,58,65,157.66
2181,102296,75,136,789.26
2182,102296,57,171,484.53
2183,102296,4,71,564.42
2184,102297,90,84,2.91
2185,102298,86,51,17.77
2186,102298,16,43,9.18
2187,102299,47,182,45.79
2188,102300,76,154,110.17
2189,102301,54,116,417.71
2190,102302,1,61,172.86
2191,102302,85,57,297.07
2192,102302,3,65,950.61
2193,102302,19,33,1037.42
2194,102305,39,134,712.6
2195,102305,46,93,839.98
2196,102306,11,71,396.45
2197,102306,79,20,106.52
2198,102306,29,179,129.9
2199,102307,54,137,417.71
2200,102309,73,146,663.29
2201,102309,88,80,342.14
2202,102309,2,75,591.86
2203,102309,68,170,613.29
2204,102310,34,124,52.86
2205,102311,97,173,23.16
2206,102312,34,160,52.86
2207,102313,44,32,133.2
2208,102315,98,34,2.34
2209,102316,13,57,16.32
2210,102317,76,104,110.17
2211,102318,97,47,23.16
2212,102319,23,176,692.76
2213,102319,77,189,583.89
2214,102319,24,197,633.85
2215,102319,51,199,507.44
2216,102321,74,168,6.44
2217,102323,12,96,518.6
2218,102323,65,102,519.68
2219,102324,74,129,6.44
2220,102324,41,160,2.47
2221,102326,97,140,23.16
2222,102328,13,197,16.32
2223,102329,18,154,1077.07
2224,102329,78,73,741.5
2225,102329,40,198,148.0
2226,102330,5,166,850.25
2227,102330,84,181,867.74
2228,102332,20,129,69.94
2229,102332,45,175,94.49
2230,102332,49,101,37.47
2231,102334,97,53,23.16
2232,102335,25,146,28.08
2233,102337,35,94,305.47
2234,102338,76,50,110.17
2235,102339,56,180,68.78
2236,102341,27,177,142.09
2237,102342,85,163,297.07
2238,102342,1,183,172.86
2239,102342,3,74,950.61
2240,102342,19,22,1037.42
2241,102343,95,85,4.25
2242,102344,28,96,818.18
2243,102345,27,49,142.09
2244,102346,19,64,1037.42
2245,102346,3,69,950.61
2246,102346,1,104,172.86
2247,102347,9,141,124.95
2248,102348,95,143,4.25
2249,102349,42,157,162.68
2250,102350,22,125,1.94
2251,102352,17,162,345.78
2252,102352,39,157,712.6
2253,102352,46,24,839.98
2254,102353,38,36,934.95
2255,102353,26,58,783.71
2256,102354,13,106,16.32
2257,102355,92,166,378.88
2258,102359,63,172,4.77
2259,102360,38,200,934.95
2260,102361,31,89,59.29
2261,102362,11,80,396.45
2262,102362,29,115,129.9
2263,102365,94,154,54.12
2264,102365,32,97,65.53
2265,102366,25,115,28.08
2266,102371,59,43,65.02
2267,102372,100,143,284.53
2268,102373,100,107,284.53
2269,102375,13,103,16.32
2270,102377,95,152,4.25
2271,102381,52,21,162.1
2272,102381,93,99,899.74
2273,102381,43,31,767.23
2274,102381,61,195,751.55
2275,102381,83,172,893.29
2276,102381,66,42,182.1
2277,102382,76,31,110.17
2278,102385,34,25,52.86
2279,102386,27,102,142.09
2280,102387,7,93,148.67
2281,102389,47,132,45.79
2282,102390,42,58,162.68
2283,102392,74,49,6.44
2284,102393,33,72,91.48
2285,102394,45,56,94.49
2286,102394,49,200,37.47
2287,102394,20,92,69.94
2288,102396,56,38,68.78
2289,102397,13,158,16.32
2290,102398,37,53,332.67
2291,102399,39,192,712.6
2292,102400,44,118,133.2
2293,102402,16,129,9.18
2294,102404,56,200,68.78
2295,102407,97,99,23.16
2296,102409,76,191,110.17
2297,102410,96,165,14.21
2298,102412,97,198,23.16
2299,102413,53,136,309.07
2300,102414,97,140,23.16
2301,102415,64,56,142.05
2302,102417,9,120,124.95
2303,102420,71,103,4.28
2304,102421,39,36,712.6
2305,102421,17,141,345.78
2306,102422,60,142,191.4
2307,102423,31,92,59.29
2308,102424,56,150,68.78
2309,102427,58,47,157.66
2310,102428,49,97,37.47
2311,102428,20,156,69.94
2312,102429,29,81,129.9
2313,102429,79,178,106.52
2314,102430,9,143,124.95
2315,102431,2,171,591.86
2316,102431,68,130,613.29
2317,102431,14,131,94.42
2318,102431,88,165,342.14
2319,102432,41,189,2.47
2320,102432,74,191,6.44
2321,102434,53,49,309.07
2322,102435,81,133,73.16
2323,102435,33,65,91.48
2324,102436,54,37,417.71
2325,102437,8,185,127.97
2326,102437,78,189,741.5
2327,102437,40,35,148.0
2328,102437,15,43,563.65
2329,102437,18,75,1077.07
2330,102438,88,57,342.14
2331,102438,2,189,591.86
2332,102440,67,156,362.92
2333,102441,13,177,16.32
2334,102445,28,72,818.18
2335,102447,67,165,362.92
2336,102448,83,52,893.29
2337,102448,60,95,191.4
2338,102448,61,35,751.55
2339,102448,93,114,899.74
2340,102448,43,160,767.23
2341,102448,66,33,182.1
2342,102448,52,20,162.1
2343,102449,97,92,23.16
2344,102451,54,130,417.71
2345,102453,100,117,284.53
2346,102458,61,189,751.55
2347,102458,93,64,899.74
2348,102458,66,141,182.1
2349,102458,52,55,162.1
2350,102461,85,126,297.07
2351,102461,3,59,950.61
2352,102463,91,54,1.8
2353,102467,92,185,378.88
2354,102468,15,144,563.65
2355,102470,91,41,1.8
2356,102471,94,136,54.12
2357,102472,67,136,362.92
2358,102473,98,118,2.34
2359,102474,6,67,435.29
2360,102480,49,167,37.47
2361,102480,20,147,69.94
2362,102482,64,125,142.05
2363,102484,77,200,583.89
2364,102484,24,114,633.85
2365,102484,10,48,722.19
2366,102484,51,168,507.44
2367,102484,23,143,692.76
2368,102486,23,154,692.76
2369,102487,9,152,124.95
2370,102488,80,176,55.19
2371,102493,52,140,162.1
2372,102494,56,176,68.78
2373,102498,27,156,142.09
2374,102499,81,136,73.16
2375,102500,56,127,68.78
2376,102501,44,94,133.2
2377,102502,42,197,162.68
2378,102503,79,35,106.52
2379,102503,29,181,129.9
2380,102503,11,141,396.45
2381,102505,33,188,91.48
2382,102506,92,93,378.88
2383,102510,1,84,172.86
2384,102510,85,53,297.07
2385,102510,19,177,1037.42
2386,102510,3,91,950.61
2387,102512,30,48,772.01
2388,102512,12,174,518.6
2389,102517,34,188,52.86
2390,102519,57,144,484.53
2391,102519,55,66,908.54
2392,102519,58,155,157.66
2393,102519,4,28,564.42
2394,102521,12,172,518.6
2395,102521,65,59,519.68
2396,102522,98,118,2.34
2397,102523,37,183,332.67
2398,102524,35,167,305.47
2399,102525,37,184,332.67
2400,102528,95,33,4.25
2401,102529,82,122,6.07
2402,102530,45,156,94.49
2403,102530,49,79,37.47
2404,102531,97,141,23.16
2405,102534,12,23,518.6
2406,102534,30,93,772.01
2407,102535,82,155,6.07
2408,102535,86,194,17.77
2409,102537,17,156,345.78
2410,102538,64,176,142.05
2411,102540,62,45,291.34
2412,102540,50,85,397.54
2413,102540,84,187,867.74
2414,102541,95,192,4.25
2415,102542,9,153,124.95
2416,102543,70,100,867.81
2417,102543,7,160,148.67
2418,102544,59,37,65.02
2419,102548,37,45,332.67
2420,102551,97,109,23.16
2421,102552,63,84,4.77
2422,102553,91,26,1.8
2423,102556,90,172,2.91
2424,102558,59,50,65.02
2425,102559,13,116,16.32
2426,102564,100,198,284.53
2427,102565,72,95,65.67
2428,102567,9,183,124.95
2429,102568,47,129,45.79
2430,102569,25,61,28.08
2431,102570,72,35,65.67
2432,102572,9,105,124.95
2433,102573,25,87,28.08
2434,102576,39,37,712.6
2435,102577,92,176,378.88
2436,102578,6,185,435.29
2437,102579,90,56,2.91
2438,102581,37,177,332.67
2439,102585,92,86,378.88
2440,102588,100,38,284.53
2441,102591,35,134,305.47
2442,102593,84,58,867.74
2443,102594,35,190,305.47
2444,102598,71,58,4.28
2445,102599,39,151,712.6
2446,102599,46,145,839.98
2447,102599,17,142,345.78
2448,102604,76,37,110.17
2449,102605,95,118,4.25
2450,102606,91,165,1.8
2451,102607,27,194,142.09
2452,102609,25,34,28.08
2453,102613,38,156,934.95
2454,102614,44,137,133.2
2455,102615,64,65,142.05
2456,102616,42,189,162.68
2457,102617,94,198,54.12
2458,102618,67,181,362.92
2459,102620,94,181,54.12
2460,102620,32,132,65.53
2461,102622,52,145,162.1
2462,102622,93,119,899.74
2463,102622,43,36,767.23
2464,102622,83,158,893.29
2465,102622,66,184,182.1
2466,102622,60,98,191.4
2467,102624,53,24,309.07
2468,102625,45,34,94.49
2469,102626,65,123,519.68
2470,102626,12,50,518.6
2471,102627,70,190,867.81
2472,102629,31,168,59.29
2473,102630,44,29,133.2
2474,102631,28,187,818.18
2475,102632,27,178,142.09
2476,102633,44,199,133.2
2477,102634,4,181,564.42
2478,102634,55,32,908.54
2479,102635,93,176,899.74
2480,102635,43,63,767.23
2481,102635,61,171,751.55
2482,102636,10,49,722.19
2483,102638,91,36,1.8
2484,102639,63,106,4.77
2485,102641,53,50,309.07
2486,102642,64,74,142.05
2487,102643,53,105,309.07
2488,102644,42,90,162.68
2489,102646,54,63,417.71
2490,102647,33,82,91.48
2491,102647,81,168,73.16
2492,102649,28,45,818.18
2493,102650,32,144,65.53
2494,102650,94,40,54.12
2495,102651,7,65,148.67
2496,102652,87,186,275.47
2497,102653,72,197,65.67
2498,102653,80,52,55.19
2499,102653,36,72,145.13
2500,102654,54,153,417.71
2501,102655,90,81,2.91
2502,102656,33,172,91.48
2503,102657,80,147,55.19
2504,102658,4,162,564.42
2505,102658,57,80,484.53
2506,102658,55,69,908.54
2507,102658,58,50,157.66
2508,102658,75,155,789.26
2509,102659,97,158,23.16
2510,102660,37,180,332.67
2511,102661,28,33,818.18
2512,102662,37,58,332.67
2513,102663,74,60,6.44
2514,102663,41,191,2.47
2515,102664,22,185,1.94
2516,102665,62,84,291.34
2517,102665,5,105,850.25
2518,102665,50,177,397.54
2519,102667,44,46,133.2
2520,102668,47,60,45.79
2521,102669,47,151,45.79
2522,102671,59,80,65.02
2523,102672,28,127,818.18
2524,102675,81,78,73.16
2525,102676,25,78,28.08
2526,102677,100,125,284.53
2527,102679,13,76,16.32
2528,102680,22,169,1.94
2529,102682,92,131,378.88
2530,102683,20,176,69.94
2531,102687,56,119,68.78
2532,102689,41,69,2.47
2533,102689,74,181,6.44
2534,102690,38,52,934.95
2535,102690,21,28,170.97
2536,102690,26,197,783.71
2537,102691,91,54,1.8
2538,102697,48,137,299.24
2539,102698,42,107,162.68
2540,102699,35,174,305.47
2541,102700,87,63,275.47
2542,102700,78,167,741.5
2543,102701,53,125,309.07
2544,102702,53,171,309.07
2545,102704,45,23,94.49
2546,102704,49,129,37.47
2547,102705,17,131,345.78
2548,102705,46,168,839.98
2549,102705,39,76,712.6
2550,102706,25,126,28.08
2551,102707,33,140,91.48
2552,102708,70,155,867.81
2553,102708,7,120,148.67
2554,102708,48,142,299.24
2555,102709,91,146,1.8
2556,102710,96,162,14.21
2557,102711,9,75,124.95
2558,102712,6,95,435.29
2559,102713,71,24,4.28
2560,102715,94,200,54.12
2561,102715,32,137,65.53
2562,102716,77,200,583.89
2563,102716,10,123,722.19
2564,102716,23,67,692.76
2565,102716,24,114,633.85
2566,102716,51,180,507.44
2567,102717,41,118,2.47
2568,102717,74,196,6.44
2569,102718,92,95,378.88
2570,102719,53,198,309.07
2571,102720,33,178,91.48
2572,102721,42,151,162.68
2573,102723,59,118,65.02
2574,102723,89,113,96.85
2575,102724,97,113,23.16
2576,102725,26,163,783.71
2577,102725,38,72,934.95
2578,102725,21,55,170.97
2579,102728,36,186,145.13
2580,102728,80,142,55.19
2581,102733,78,148,741.5
2582,102733,15,194,563.65
2583,102733,87,128,275.47
2584,102733,40,90,148.0
2585,102733,18,33,1077.07
2586,102733,8,36,127.97
2587,102735,96,135,14.21
2588,102736,54,140,417.71
2589,102738,35,178,305.47
2590,102739,13,68,16.32
2591,102740,5,93,850.25
2592,102740,84,39,867.74
2593,102740,50,47,397.54
2594,102740,62,62,291.34
2595,102742,12,147,518.6
2596,102742,65,58,519.68
2597,102743,37,95,332.67
2598,102744,99,108,826.58
2599,102744,88,127,342.14
2600,102744,14,133,94.42
2601,102744,73,185,663.29
2602,102745,98,68,2.34
2603,102747,32,79,65.53
2604,102748,67,168,362.92
2605,102749,63,144,4.77
2606,102753,31,97,59.29
2607,102754,13,63,16.32
2608,102755,25,143,28.08
2609,102756,98,32,2.34
2610,102757,92,92,378.88
2611,102758,41,157,2.47
2612,102758,74,93,6.44
2613,102759,12,197,518.6
2614,102760,3,49,950.61
2615,102760,1,30,172.86
2616,102762,95,132,4.25
2617,102765,30,72,772.01
2618,102765,12,163,518.6
2619,102767,42,108,162.68
2620,102768,68,158,613.29
2621,102768,73,61,663.29
2622,102769,53,26,309.07
2623,102770,51,59,507.44
2624,102770,23,21,692.76
2625,102770,77,159,583.89
2626,102770,24,149,633.85
2627,102773,90,141,2.91
2628,102774,98,164,2.34
2629,102775,22,196,1.94
2630,102777,80,142,55.19
2631,102779,98,193,2.34
2632,102785,25,26,28.08
2633,102786,67,134,362.92
2634,102787,21,175,170.97
2635,102787,26,184,783.71
2636,102787,69,69,533.71
2637,102788,90,70,2.91
2638,102790,53,157,309.07
2639,102791,86,151,17.77
2640,102791,16,120,9.18
2641,102792,54,101,417.71
2642,102795,63,121,4.77
2643,102796,22,114,1.94
2644,102797,25,23,28.08
2645,102799,27,109,142.09
2646,102800,97,163,23.16
2647,102801,32,133,65.53
2648,102802,72,61,65.67
2649,102802,80,128,55.19
2650,102802,36,126,145.13
2651,102803,22,56,1.94
2652,102805,35,141,305.47
2653,102806,35,171,305.47
2654,102807,98,21,2.34
2655,102808,28,126,818.18
2656,102810,6,165,435.29
2657,102812,92,67,378.88
2658,102814,61,146,751.55
2659,102814,60,163,191.4
2660,102814,66,138,182.1
2661,102814,93,77,899.74
2662,102814,43,26,767.23
2663,102814,52,20,162.1
2664,102814,83,59,893.29
2665,102815,92,183,378.88
2666,102817,21,65,170.97
2667,102817,38,145,934.95
2668,102817,26,196,783.71
2669,102817,69,185,533.71
2670,102818,22,50,1.94
2671,102819,96,37,14.21
2672,102820,44,164,133.2
2673,102821,9,180,124.95
2674,102823,13,115,16.32
2675,102825,34,61,52.86
2676,102828,28,101,818.18
2677,102830,65,111,519.68
2678,102830,12,61,518.6
2679,102831,96,112,14.21
2680,102833,71,32,4.28
2681,102836,54,155,417.71
2682,102838,34,180,52.86
2683,102839,1,62,172.86
2684,102839,19,159,1037.42
2685,102840,6,195,435.29
2686,102841,24,156,633.85
2687,102841,77,168,583.89
2688,102841,10,110,722.19
2689,102847,67,55,362.92
2690,102849,45,125,94.49
2691,102849,49,107,37.47
2692,102849,20,61,69.94
2693,102851,91,59,1.8
2694,102855,13,163,16.32
2695,102856,25,137,28.08
2696,102859,56,53,68.78
2697,102860,13,109,16.32
2698,102861,57,172,484.53
2699,102861,55,153,908.54
2700,102861,58,107,157.66
2701,102863,74,27,6.44
2702,102864,23,52,692.76
2703,102865,55,52,908.54
2704,102865,57,73,484.53
2705,102866,2,196,591.86
2706,102866,73,48,663.29
2707,102870,11,143,396.45
2708,102872,91,70,1.8
2709,102873,67,188,362.92
2710,102876,47,50,45.79
2711,102877,97,36,23.16
2712,102878,98,44,2.34
2713,102879,47,170,45.79
2714,102880,92,191,378.88
2715,102881,12,57,518.6
2716,102881,65,91,519.68
2717,102882,27,61,142.09
2718,102883,42,45,162.68
2719,102885,33,69,91.48
2720,102886,20,45,69.94
2721,102886,49,74,37.47
2722,102889,58,192,157.66
2723,102889,57,47,484.53
2724,102889,75,66,789.26
2725,102889,4,110,564.42
2726,102889,55,117,908.54
2727,102890,90,151,2.91
2728,102891,40,100,148.0
2729,102891,8,51,127.97
2730,102892,90,153,2.91
2731,102894,69,200,533.71
2732,102894,26,93,783.71
2733,102896,92,103,378.88
2734,102898,7,92,148.67
2735,102898,48,136,299.24
2736,102899,54,77,417.71
2737,102903,74,68,6.44
2738,102903,41,37,2.47
2739,102904,54,65,417.71
2740,102905,56,192,68.78
2741,102909,64,132,142.05
2742,102910,6,56,435.29
2743,102914,25,197,28.08
2744,102916,17,113,345.78
2745,102916,46,70,839.98
2746,102916,39,106,712.6
2747,102917,89,51,96.85
2748,102918,82,147,6.07
2749,102919,42,184,162.68
2750,102922,60,144,191.4
2751,102922,61,150,751.55
2752,102922,66,91,182.1
2753,102922,83,57,893.29
2754,102925,31,51,59.29
2755,102927,74,79,6.44
2756,102927,41,180,2.47
2757,102928,53,45,309.07
2758,102929,96,147,14.21
2759,102930,27,117,142.09
2760,102933,71,97,4.28
2761,102935,97,189,23.16
2762,102937,100,71,284.53
2763,102938,69,158,533.71
2764,102938,26,107,783.71
2765,102938,38,158,934.95
2766,102939,97,130,23.16
2767,102941,54,135,417.71
2768,102942,63,133,4.77
2769,102943,47,28,45.79
2770,102944,76,200,110.17
2771,102946,30,130,772.01
2772,102947,25,119,28.08
2773,102948,13,165,16.32
2774,102949,61,149,751.55
2775,102949,83,34,893.29
2776,102949,66,120,182.1
2777,102949,93,87,899.74
2778,102949,52,146,162.1
2779,102949,43,171,767.23
2780,102952,64,92,142.05
2781,102953,71,27,4.28
2782,102954,59,113,65.02
2783,102955,13,180,16.32
2784,102957,89,129,96.85
2785,102957,59,108,65.02
2786,102958,35,109,305.47
2787,102961,33,83,91.48
2788,102963,47,171,45.79
2789,102964,9,98,124.95
2790,102965,25,63,28.08
2791,102968,44,29,133.2
2792,102970,74,88,6.44
2793,102970,41,25,2.47
2794,102971,71,101,4.28
2795,102976,34,102,52.86
2796,102979,100,45,284.53
2797,102980,24,148,633.85
2798,102980,51,190,507.44
2799,102982,64,177,142.05
2800,102983,45,71,94.49
2801,102983,49,147,37.47
2802,102988,13,93,16.32
2803,102989,44,96,133.2
2804,102992,25,179,28.08
2805,102993,34,171,52.86
2806,102994,96,37,14.21
2807,102999,69,186,533.71
2808,102999,21,97,170.97
2809,102999,26,149,783.71
2810,102999,38,96,934.95
2811,103000,76,71,110.17
2812,103001,74,179,6.44
2813,103001,41,151,2.47
2814,103003,27,24,142.09
2815,103004,76,74,110.17
2816,103005,91,183,1.8
2817,103006,95,153,4.25
2818,103007,98,138,2.34
2819,103009,14,195,94.42
2820,103009,99,96,826.58
2821,103010,61,88,751.55
2822,103010,93,93,899.74
2823,103010,60,185,191.4
2824,103010,43,61,767.23
2825,103010,66,85,182.1
2826,103010,83,195,893.29
2827,103010,52,173,162.1
2828,103011,28,81,818.18
2829,103014,67,69,362.92
2830,103015,97,99,23.16
2831,103016,9,163,124.95
2832,103017,76,185,110.17
2833,103019,95,60,4.25
2834,103020,35,27,305.47
2835,103021,25,188,28.08
2836,103022,6,144,435.29
2837,103023,2,41,591.86
2838,103024,100,36,284.53
2839,103025,68,55,613.29
2840,103025,2,80,591.86
2841,103025,73,48,663.29
2842,103025,99,166,826.58
2843,103026,46,147,839.98
2844,103026,17,43,345.78
2845,103026,39,80,712.6
2846,103027,90,104,2.91
2847,103030,47,128,45.79
2848,103031,37,47,332.67
2849,103032,96,90,14.21
2850,103038,92,85,378.88
2851,103040,74,156,6.44
2852,103041,31,101,59.29
2853,103042,27,194,142.09
2854,103043,94,57,54.12
2855,103044,28,114,818.18
2856,103045,71,185,4.28
2857,103047,25,196,28.08
2858,103048,54,161,417.71
2859,103049,60,156,191.4
2860,103049,83,80,893.29
2861,103049,93,133,899.74
2862,103049,43,119,767.23
2863,103051,100,85,284.53
2864,103052,91,80,1.8
2865,103053,11,132,396.45
2866,103053,79,181,106.52
2867,103055,22,28,1.94
2868,103056,32,140,65.53
2869,103056,94,125,54.12
2870,103059,9,45,124.95
2871,103060,67,149,362.92
2872,103061,44,127,133.2
2873,103064,99,33,826.58
2874,103064,88,184,342.14
2875,103064,68,184,613.29
2876,103064,14,67,94.42
2877,103064,2,181,591.86
2878,103065,91,20,1.8
2879,103066,23,48,692.76
2880,103066,24,60,633.85
2881,103066,77,83,583.89
2882,103066,10,152,722.19
2883,103067,80,101,55.19
2884,103067,36,135,145.13
2885,103067,72,142,65.67
2886,103068,53,64,309.07
2887,103071,57,114,484.53
2888,103071,75,66,789.26
2889,103071,4,120,564.42
2890,103071,58,116,157.66
2891,103071,55,166,908.54
2892,103073,8,162,127.97
2893,103073,87,185,275.47
2894,103074,59,138,65.02
2895,103075,82,199,6.07
2896,103076,12,122,518.6
2897,103077,56,58,68.78
2898,103078,45,63,94.49
2899,103079,28,154,818.18
2900,103080,56,192,68.78
2901,103081,34,77,52.86
2902,103082,95,88,4.25
2903,103083,34,117,52.86
2904,103084,100,72,284.53
2905,103086,52,124,162.1
2906,103086,60,57,191.4
2907,103086,93,27,899.74
2908,103086,61,94,751.55
2909,103086,43,87,767.23
2910,103088,86,135,17.77
2911,103090,29,169,129.9
2912,103093,79,22,106.52
2913,103093,29,140,129.9
2914,103093,11,54,396.45
2915,103094,95,195,4.25
2916,103096,97,128,23.16
2917,103098,35,44,305.47
2918,103100,6,105,435.29
2919,103104,31,110,59.29
2920,103105,92,84,378.88
2921,103106,42,121,162.68
2922,103108,28,163,818.18
2923,103109,90,86,2.91
2924,103110,64,106,142.05
2925,103113,31,42,59.29
2926,103116,46,56,839.98
2927,103116,39,86,712.6
2928,103118,42,31,162.68
2929,103119,37,91,332.67
2930,103120,85,176,297.07
2931,103120,3,87,950.61
2932,103120,19,152,1037.42
2933,103121,58,145,157.66
2934,103121,55,58,908.54
2935,103121,75,162,789.26
2936,103122,32,58,65.53
2937,103122,94,33,54.12
2938,103124,3,140,950.61
2939,103124,1,86,172.86
2940,103126,47,131,45.79
2941,103127,42,30,162.68
2942,103128,53,163,309.07
2943,103129,53,146,309.07
2944,103131,33,51,91.48
2945,103134,91,72,1.8
2946,103136,34,63,52.86
2947,103140,95,169,4.25
2948,103142,37,126,332.67
2949,103143,96,147,14.21
2950,103144,28,26,818.18
2951,103146,41,115,2.47
2952,103146,74,171,6.44
2953,103147,24,59,633.85
2954,103149,33,137,91.48
2955,103153,76,180,110.17
2956,103155,6,104,435.29
2957,103156,76,103,110.17
2958,103157,27,32,142.09
2959,103158,31,34,59.29
2960,103160,16,122,9.18
2961,103160,82,85,6.07
2962,103160,86,65,17.77
2963,103161,95,42,4.25
2964,103162,14,61,94.42
2965,103163,53,92,309.07
2966,103166,35,96,305.47
2967,103167,37,99,332.67
2968,103168,31,190,59.29
2969,103169,98,151,2.34
2970,103170,28,134,818.18
2971,103172,73,128,663.29
2972,103172,68,114,613.29
2973,103172,99,177,826.58
2974,103172,2,67,591.86
2975,103175,69,138,533.71
2976,103175,21,193,170.97
2977,103175,38,77,934.95
2978,103175,26,185,783.71
2979,103176,28,154,818.18
2980,103179,65,139,519.68
2981,103179,12,131,518.6
2982,103179,30,40,772.01
2983,103181,38,83,934.95
2984,103181,21,153,170.97
2985,103181,69,129,533.71
2986,103181,26,95,783.71
2987,103182,59,31,65.02
2988,103184,97,125,23.16
2989,103186,13,189,16.32
2990,103187,80,85,55.19
2991,103187,72,169,65.67
2992,103187,36,40,145.13
2993,103188,5,189,850.25
2994,103189,11,120,396.45
2995,103189,79,31,106.52
2996,103190,64,200,142.05
2997,103193,57,135,484.53
2998,103193,58,179,157.66
2999,103193,75,87,789.26
3000,103194,92,74,378.88
3001,103195,44,174,133.2
3002,103197,91,131,1.8
3003,103198,10,63,722.19
3004,103198,77,187,583.89
3005,103198,23,142,692.76
3006,103198,51,137,507.44
3007,103198,24,197,633.85
3008,103199,76,97,110.17
3009,103200,84,52,867.74
3010,103200,50,54,397.54
3011,103200,5,23,850.25
3012,103203,4,198,564.42
3013,103203,75,68,789.26
3014,103206,14,143,94.42
3015,103207,95,131,4.25
3016,103209,23,141,692.76
3017,103209,10,128,722.19
3018,103209,77,25,583.89
3019,103209,24,49,633.85
3020,103209,51,62,507.44
3021,103210,96,144,14.21
3022,103212,90,135,2.91
3023,103214,59,95,65.02
3024,103215,6,105,435.29
3025,103216,35,181,305.47
3026,103217,90,146,2.91
3027,103218,70,144,867.81
3028,103218,48,122,299.24
3029,103218,7,144,148.67
3030,103220,28,35,818.18
3031,103223,90,167,2.91
3032,103224,64,88,142.05
3033,103226,58,134,157.66
3034,103226,4,198,564.42
3035,103226,55,131,908.54
3036,103226,57,25,484.53
3037,103227,90,69,2.91
3038,103229,29,79,129.9
3039,103229,79,149,106.52
3040,103231,28,174,818.18
3041,103232,50,192,397.54
3042,103232,84,187,867.74
3043,103232,62,112,291.34
3044,103232,5,140,850.25
3045,103233,25,92,28.08
3046,103234,69,53,533.71
3047,103235,15,175,563.65
3048,103235,87,145,275.47
3049,103237,56,146,68.78
3050,103238,76,73,110.17
3051,103239,47,111,45.79
3052,103241,63,193,4.77
3053,103244,71,148,4.28
3054,103246,54,106,417.71
3055,103248,8,163,127.97
3056,103248,78,77,741.5
